,L1_ITO,L2_ZnO,L3_CuGeSeSnS,L4_Au,Transmission,Reflection
812.0,0.02269203266665673,0.0,0.7081029847363725,0.016586761192577723,0.001356411032589877,0.2512618103718032
814.0,0.022716978059216596,0.0,0.7025991396813401,0.016350844583560897,0.0012997918972743605,0.257033245778608
816.0,0.022761764603525095,0.0,0.6973976011893287,0.01613062127465553,0.001245751983627641,0.2624642609488631
818.0,0.02285437540842415,0.0,0.6923326003916993,0.01593197239998417,0.0011936786209083006,0.2676873731789841
820.0,0.02298176960966355,0.0,0.6875377472828879,0.015747675765646528,0.0011438467338637515,0.2725889606079383
822.0,0.02315928766496828,0.0,0.6829663823078351,0.015577261358489213,0.0010959598064806952,0.2772011088622266
824.0,0.02336084610522104,0.0,0.6786534279728565,0.015420171299446653,0.0010501159868174792,0.2815154386356583
826.0,0.023613622025917953,0.0,0.6746552431772203,0.015272278470511224,0.0010065516197323987,0.2854523047066181
828.0,0.023904822793824217,0.0,0.6709354753806541,0.015155237410299543,0.0009656093076645389,0.28903885510755756
830.0,0.02423456213345955,0.0,0.6675847472314341,0.015053654046058377,0.0009273735568858243,0.2921996630321621
832.0,0.024620267436989404,0.0,0.6645274919841416,0.01495976229432446,0.0008911475308686634,0.2950013307536758
834.0,0.025032930455963526,0.0,0.6618903933875155,0.014871472994316669,0.0008575978238423709,0.29734760533836185
836.0,0.025501112204844925,0.0,0.659645299121237,0.014788283888488908,0.0008266033188440436,0.299238701466585
838.0,0.026012110992059388,0.0,0.6578130050877504,0.014709724263239212,0.0007982443795740424,0.30066691527737693
840.0,0.026579087566579906,0.0,0.6563597577240636,0.014636739871039564,0.0007724328265188429,0.3016519820117981
842.0,0.027189833413175876,0.0,0.6554018632777439,0.014564626817679716,0.0007495506279874276,0.3020941258634132
844.0,0.02782826271253256,0.0,0.6548317454013303,0.014499169595893294,0.0007294292972985783,0.3021113929929453
846.0,0.02853524160410061,0.0,0.6547801221288937,0.014433560520298162,0.0007123285646706279,0.3015387471820369
848.0,0.029268003808686636,0.0,0.6550719866073291,0.01437311163691886,0.0006978788484046095,0.3005890190986607
850.0,0.030055673202187928,0.0,0.6558721830057384,0.014312508108537207,0.000686440221408624,0.29907319546212785
852.0,0.03088054823218361,0.0,0.6570688799978599,0.014257109088498589,0.0006777312280508152,0.2971157314534071
854.0,0.03173869203299898,0.0,0.6586301526380216,0.014202804492020932,0.0006718377224607663,0.29475651311449774
856.0,0.03264616878515508,0.0,0.6605685002494044,0.014157602646577002,0.0006686612471196729,0.29195906707174385
858.0,0.03358555529463527,0.0,0.6628461813937457,0.01411855340753757,0.000668152107547948,0.28878155779653353
860.0,0.034554195000928156,0.0,0.6654582398180583,0.014082489770266028,0.0006702342906269587,0.28523484112012054
862.0,0.0355521997053223,0.0,0.6683734050102909,0.01404835776470781,0.0006747140476017766,0.28135132347207725
864.0,0.03659043737185367,0.0,0.6715100364143463,0.014019804008363227,0.0006812689260684013,0.2771984532793685
866.0,0.037654476049017414,0.0,0.6748717220731268,0.013995432016814132,0.0006898551719522472,0.27278851468908943
868.0,0.03874092545381643,0.0,0.678428272871139,0.013975794740017058,0.000700428054150104,0.2681545788808773
870.0,0.039867751791982195,0.0,0.6821474638654424,0.013959575103310123,0.000712813514111732,0.26331239572515347
872.0,0.0410118156060707,0.0,0.6859182671030859,0.013950713159090515,0.0007264511330840051,0.25839275299866893
874.0,0.04217935542809439,0.0,0.6898347648181942,0.013946948047500199,0.0007418054173008448,0.25329712628891043
876.0,0.04338371086664272,0.0,0.6937283481494261,0.01395212555763227,0.0007579658223447194,0.24817784960395423
878.0,0.04459283118218364,0.0,0.6977666403291298,0.013962436820980646,0.0007758384208373104,0.24290225324686862
880.0,0.04585808952372921,0.0,0.7016869261862734,0.01398308663886485,0.0007940838547089712,0.23767781379642366
882.0,0.04712757066764563,0.0,0.705774907439279,0.014008063322016345,0.0008139455560567666,0.23227551301500235
884.0,0.048438943277351584,0.0,0.7096505925802924,0.014047011887593995,0.000833858480437738,0.22702959377432438
886.0,0.049770796336918034,0.0,0.7136265498380322,0.014087307898143952,0.000855159216955087,0.22166018670995072
888.0,0.05115843283544257,0.0,0.7174844053770791,0.014136996495195907,0.0008766663112060591,0.21634349898107633
890.0,0.05256327235930449,0.0,0.7213744051960838,0.014190096502324443,0.0008994869743560729,0.2109727389679313
892.0,0.05400559143465115,0.0,0.7251277134468881,0.014259087798723103,0.0009225476591240844,0.20568505966061362
894.0,0.05549001094792167,0.0,0.7289366090296461,0.014331688326194204,0.0009468667833830435,0.2002948249128549
896.0,0.05701178315739283,0.0,0.7325938341135042,0.014419881809368464,0.0009716493921644309,0.19500285152757002
898.0,0.05855478564092959,0.0,0.7362947331850216,0.01451292585533898,0.0009977448544151446,0.1896398104642946
900.0,0.060160205961566675,0.0,0.7399077793625395,0.014619414881522932,0.0010247100296633116,0.18428788976470756
902.0,0.061789035404422356,0.0,0.743572686031719,0.014732081793808407,0.0010531375989351888,0.17885305917111508
904.0,0.0634761382210378,0.0,0.7471682061736022,0.0148546206372281,0.001082713728922352,0.1734183212392095
906.0,0.0651850767652116,0.0,0.7507500693752337,0.014982650264604042,0.0011136949154227083,0.16796850867952803
908.0,0.06693142129997422,0.0,0.7543667130074978,0.015120275610229742,0.0011464582739712237,0.162435131808327
910.0,0.06872548618046269,0.0,0.7579623680258204,0.01526426304575882,0.0011808257727779214,0.1568670569751802
912.0,0.07054048660497154,0.0,0.7615670117810643,0.01541299507798626,0.0012170307558075633,0.1512624757801703
914.0,0.07239706678080916,0.0,0.7651541199400717,0.015566890804463563,0.0012550597356095483,0.14562686273904604
916.0,0.0742665174599358,0.0,0.7687609589415539,0.015723928345640476,0.0012950222726544058,0.1399535729802153
918.0,0.07615515490081909,0.0,0.7723916264798034,0.0158866341727924,0.00133733015473253,0.13422925429185267
920.0,0.07806554178979835,0.0,0.775982756614604,0.016055098746117227,0.0013814470430011938,0.12851515580647915
922.0,0.0799952805105295,0.0,0.7795621370324837,0.01622429029498965,0.0014279198434015566,0.12279037231859564
924.0,0.0819158821694303,0.0,0.7831060313942745,0.016395583733466647,0.0014760150477883122,0.11710648765504035
926.0,0.08382050955842468,0.0,0.7866961312059265,0.01656515889757315,0.001526867638212387,0.11139133269986326
928.0,0.08570015246375154,0.0,0.7901618700353762,0.01673438118976626,0.001579023520548159,0.10582457279055792
930.0,0.08759630423733462,0.0,0.7936266950600842,0.016898750562204277,0.0016338185774618097,0.10024443156291507
932.0,0.08942833943423893,0.0,0.7970133521010957,0.01706265121458488,0.00169030511877509,0.09480535213130549
934.0,0.0912569367736489,0.0,0.8003014932033237,0.017219061584032982,0.0017484210931960203,0.08947408734579847
936.0,0.09299958138015599,0.0,0.8035043838261635,0.017371019097876143,0.0018080433434839033,0.08431697235232043
938.0,0.09472667736906173,0.0,0.8065015280267127,0.01751703834412374,0.0018688614188768216,0.07938589484122499
940.0,0.09634869587279306,0.0,0.8094770790011165,0.01765520160642621,0.0019316715468642998,0.07458735197279992
942.0,0.0979471775628835,0.0,0.812185469526123,0.01778799295446342,0.001994992737110776,0.07008436721941926
944.0,0.09943257608027051,0.0,0.8148068552649875,0.01790636130775829,0.0020594979676639286,0.06579470937931985
946.0,0.1008319730858048,0.0,0.8171732203653803,0.018021704015916355,0.0021242964309703197,0.06184880610192813
948.0,0.10213455836847415,0.0,0.8193609799334488,0.018121569101316286,0.0021897077173008567,0.05819318487945992
950.0,0.10333164706945941,0.0,0.8213070289823758,0.018214551875590335,0.002255233031012764,0.054891539041561695
952.0,0.10443118549350408,0.0,0.8230280694646379,0.018296189898863776,0.002321004404811859,0.05192355073818245
954.0,0.1054240675835998,0.0,0.8245163354060052,0.01836812731788438,0.002386870682127201,0.04930459901038339
956.0,0.10629765980161623,0.0,0.8256863293048828,0.018446924698523402,0.0024518536956953316,0.04711723249928224
958.0,0.10704993754567076,0.0,0.8266427236589318,0.01850898919723471,0.0025160941605389536,0.045282255437623806
960.0,0.10771104953159855,0.0,0.8272588577785301,0.01856487066935861,0.0025792866865757685,0.04388593533393685
962.0,0.1082165467421528,0.0,0.8276881143571992,0.01860603811167131,0.0026419986483936994,0.04284730214058303
964.0,0.10859245306367855,0.0,0.8278328860731373,0.018638149652219674,0.002703478130974289,0.042233033079990136
966.0,0.10888280379384939,0.0,0.8276754359965273,0.01865881912576159,0.002763458722791899,0.04201948236106982
968.0,0.10903674003418273,0.0,0.8272843723977615,0.018667838637269583,0.002821787042534274,0.04218926188825184
970.0,0.1090709403721159,0.0,0.8265992164407907,0.01867116131333058,0.002878420485324905,0.04278026138843786
972.0,0.10900098858200959,0.0,0.8257303813930095,0.018657173608018357,0.002933473937917923,0.043677982479044704
974.0,0.1088120894701348,0.0,0.824573098045528,0.018637975093050086,0.002986625221128858,0.04499021217015825
976.0,0.10851821929476606,0.0,0.8232237864644626,0.01860834984908637,0.0030380608028619527,0.04661158358882311
978.0,0.10809596377725754,0.0,0.8216602177225616,0.018569969735373046,0.0030875910370138163,0.048586257727794034
980.0,0.10758787092870818,0.0,0.8198578959786496,0.018526446623139674,0.00313502004676168,0.050892766422741
982.0,0.10698979156140641,0.0,0.8179313979408865,0.018470734450389364,0.003180119783797175,0.05342795626352048
984.0,0.10631736537325219,0.0,0.8157863826802819,0.018411485696842655,0.003223102961962314,0.056261663287660864
986.0,0.10554974745651863,0.0,0.81350032923684,0.01834291256395095,0.003264154172240366,0.059342856570450006
988.0,0.10468780035760716,0.0,0.8111018830017647,0.01826944205494761,0.0033032120035354356,0.0626376625821451
990.0,0.10375909092595999,0.0,0.8085353074658691,0.018191909156804006,0.003340033296623468,0.06617365915474338
992.0,0.10276917725689609,0.0,0.8058969841967056,0.0181077825247015,0.0033745978116574288,0.06985145821003942
994.0,0.10170718545546947,0.0,0.8031505982555995,0.01802137563731109,0.003407191532433962,0.07371364911918599
996.0,0.10060311498154029,0.0,0.8003168390581844,0.017929069912051634,0.0034377678315503923,0.07771320821667324
998.0,0.09943835899517839,0.0,0.7974668697223553,0.017834636337653257,0.0034664442514169003,0.0817936906933962
1000.0,0.09832956299812744,0.0,0.7943755480720637,0.017735326434066154,0.0034929964700765315,0.08606656602566617
1002.0,0.09729219687680937,0.0,0.7911557961070793,0.017624291059840716,0.0035178247166665066,0.09040989123960408
1004.0,0.0961982129307413,0.0,0.7879138780771215,0.01751435149251665,0.0035407416900186117,0.0948328158096019
1006.0,0.0950537159263448,0.0,0.7847200012919812,0.01740266025820092,0.0035617922047817274,0.09926183031869137
1008.0,0.09386654129233221,0.0,0.7815904936997634,0.017290153037621492,0.003581079060797465,0.10367173290948545
1010.0,0.09264170384880396,0.0,0.7784818170246143,0.017179611607292908,0.003598658013288389,0.10809820950600048
1012.0,0.09136454093339336,0.0,0.775527334448274,0.017063852860517932,0.0036149028794829202,0.1124293688783317
1014.0,0.09006023682386449,0.0,0.77263124381691,0.0169499815973362,0.0036295884813348916,0.11672894928055454
1016.0,0.08873849919577052,0.0,0.7698309451086846,0.016837231076272514,0.003642788608749406,0.12095053601052301
1018.0,0.08740414713295386,0.0,0.7671751401185388,0.016723349559315957,0.0036545734419320686,0.12504278974725927
1020.0,0.08606294161835093,0.0,0.7646046471873718,0.016612894989022468,0.003665021324124662,0.12905449488113013
1022.0,0.08470632281207759,0.0,0.7622083736065794,0.016500102135829926,0.00367435124199178,0.13291085020352122
1024.0,0.08334689293206986,0.0,0.7599654985872945,0.016387645682596666,0.003682579315795631,0.1366173834822434
1026.0,0.08199472922053418,0.0,0.7578212298067999,0.016278890148316173,0.0036896100566768397,0.1402155407676729
1028.0,0.08066177462510583,0.0,0.7559008599429267,0.016167438079728178,0.0036956105257274774,0.14357431682651184
1030.0,0.0793467909206739,0.0,0.754102769850581,0.016060462411625023,0.003700620743095129,0.14678935607402493
1032.0,0.07805176550261599,0.0,0.7524550784452714,0.015955493505181044,0.003704687717687366,0.14983297482924432
1034.0,0.07677785957377964,0.0,0.7510449804570315,0.015842158743965915,0.0037080386053539027,0.15262696261986902
1036.0,0.07552389920219015,0.0,0.749757583359149,0.015723955226695202,0.003710516885225057,0.15528404532674056
1038.0,0.07430169615597622,0.0,0.7486829029219935,0.015605802135057365,0.0037123327675170903,0.15769726601945583
1040.0,0.07311448406388835,0.0,0.7478222896046531,0.015486455007860186,0.0037134946448519335,0.15986327667874645
1042.0,0.07196828748047775,0.0,0.7470975844983379,0.01537220817798646,0.00371394790809193,0.16184797193510597
1044.0,0.07087624663662097,0.0,0.7465933711364418,0.015256994119489137,0.0037138257723329793,0.1635595623351152
1046.0,0.06983523916301913,0.0,0.7462547914508653,0.015144845689624986,0.0037131480673655015,0.16505197562912516
1048.0,0.06884146169417833,0.0,0.7460506202011673,0.015037008920246278,0.0037118556336696584,0.16635905355073838
1050.0,0.06790564035795024,0.0,0.7461309345300807,0.014924009913833648,0.0037103107621176135,0.16732910443601776
1052.0,0.0670251452174711,0.0,0.7463558211569539,0.014814844500173304,0.0037082868271837988,0.16809590229821794
1054.0,0.06623220551197581,0.0,0.7466666442912238,0.01470749683300639,0.0037056617798383318,0.16868799158395564
1056.0,0.06563241817487782,0.0,0.7469793801419996,0.014594279519488575,0.003702442746969431,0.16909147941666455
1058.0,0.06509385173463043,0.0,0.747425803972845,0.014485252624436633,0.0036987987774137476,0.16929629289067416
1060.0,0.06461207654556535,0.0,0.7480321487056634,0.014378241500742288,0.003694776659798893,0.1692827565882301
1062.0,0.06423836501144581,0.0,0.7488080330262489,0.014268911785747594,0.0036905918565458273,0.1689940983200118
1064.0,0.06392797424045236,0.0,0.7497016447533201,0.014162810373769315,0.0036859921037240284,0.16852157852873415
1066.0,0.06367370349382771,0.0,0.7507741609994873,0.014058061015036594,0.0036812021404014628,0.16781287235124687
1068.0,0.06352554692460842,0.0,0.752012695529333,0.013948941738525908,0.0036762796157215616,0.16683653619181107
1070.0,0.0634444776529189,0.0,0.7533568407314223,0.013842729861385168,0.0036709983699577398,0.1656849533843159
1072.0,0.06343257206250676,0.0,0.7548422214527093,0.013738250392350153,0.0036655842818024975,0.16432137181063136
1074.0,0.06351747854183909,0.0,0.756451111040364,0.01363296046923059,0.0036600658032440447,0.1627383841453223
1076.0,0.06367134926085571,0.0,0.7581457598263407,0.013530980980117738,0.003654262066029479,0.16099764786665638
1078.0,0.06390625689423371,0.0,0.759985813608126,0.013427713208773564,0.0036484195778434814,0.15903179671102327
1080.0,0.0642428393764795,0.0,0.76194166769292,0.013321788215412515,0.0036425357870845665,0.1568511689281034
1082.0,0.0646648814850186,0.0,0.7639329695322307,0.013218321074050089,0.0036363089562239104,0.15454751895247676
1084.0,0.0651570901774488,0.0,0.7660209144533349,0.013115223523253717,0.0036300429929615463,0.15207672885300105
1086.0,0.06573149207521527,0.0,0.7681773603598885,0.013011155918664669,0.003623713231429654,0.149456278414802
1088.0,0.06639962833550485,0.0,0.7703509677581283,0.012909071369554536,0.0036170723996277743,0.14672326013718456
1090.0,0.06713725003074651,0.0,0.7726102983421471,0.012806071235662828,0.0036104453770218203,0.1438359350144217
1092.0,0.06796490956927088,0.0,0.7749311094712521,0.012699975192509486,0.003603849692686456,0.14080015607428098
1094.0,0.06889130431967494,0.0,0.7772254709394172,0.012595157001217494,0.0035968922705908735,0.1376911754690995
1096.0,0.06988322521953538,0.0,0.7795792410752387,0.012488956071722984,0.003589944016504476,0.1344586336169985
1098.0,0.0709561679529069,0.0,0.782010896935077,0.01237790529879204,0.003583207868845001,0.13107182194437908
1100.0,0.0721243166809184,0.0,0.7844013322907251,0.012268037592645867,0.003576140593322563,0.1276301728423881
1102.0,0.07334783970016519,0.0,0.7867980053819532,0.012158304756680543,0.0035690258513034756,0.12412682430989752
1104.0,0.07463147588037711,0.0,0.7892096473526007,0.012046344080157177,0.0035621382157241532,0.12055039447114091
1106.0,0.07602444664318149,0.0,0.7915223128655852,0.011934697135892675,0.00355482171074209,0.11696372164459853
1108.0,0.07746137020886935,0.0,0.7938369425888572,0.01182324739710277,0.003547468255695685,0.11333097154947508
1110.0,0.07896384527381296,0.0,0.7961833927992169,0.011704936155884662,0.003540613811670354,0.10960721195941515
1112.0,0.08056415754311311,0.0,0.7984184416428053,0.011586231870910112,0.0035333460453486204,0.10589782289782289
1114.0,0.08221709439428877,0.0,0.800591751723502,0.01146861404215589,0.003525885367631376,0.10219665447242182
1116.0,0.08390841982619382,0.0,0.8027198798803029,0.011347422881361235,0.003518962253087621,0.09850531515905442
1118.0,0.08569242047812846,0.0,0.8047164328279106,0.011225677177471489,0.003511662494258133,0.09485380702223137
1120.0,0.08752825205172048,0.0,0.8066198328159312,0.011104716206634727,0.0035041649873440855,0.09124303393836951
1122.0,0.08939483687969231,0.0,0.8084664258278712,0.01098025462315156,0.0034971266487829333,0.08766135602050201
1124.0,0.09133203927024787,0.0,0.8101811465676888,0.010854167339718265,0.0034899317463437246,0.08414271507600134
1126.0,0.09330959072801136,0.0,0.8117915009803158,0.010728916189363091,0.0034825745396082908,0.0806874175627014
1128.0,0.09530834143026375,0.0,0.8133288443051684,0.010602888676891917,0.0034757047563867133,0.07728422083128915
1130.0,0.09738002203204314,0.0,0.8147129766496644,0.010476366308609306,0.0034691169807111732,0.0739615180289721
1132.0,0.09950327338162736,0.0,0.8159417546119823,0.010349518526207288,0.0034622645318576617,0.07074318894832549
1134.0,0.1016325363265172,0.0,0.8170582723362567,0.01022286132778918,0.003455540015200362,0.06763078999423662
1136.0,0.10378206716205546,0.0,0.8180243053496538,0.010094388725789561,0.0034492039078073133,0.06465003485469392
1138.0,0.10599380493955754,0.0,0.8188005177806161,0.009965376056607009,0.003442525484956209,0.061797775738263123
1140.0,0.10819364024001707,0.0,0.8194720092461314,0.009837471628044181,0.003435851877562117,0.05906102700824523
1142.0,0.11040478194415779,0.0,0.8200032249555347,0.009703948536332368,0.0034299965192620893,0.05645804804471303
1144.0,0.1126624611731034,0.0,0.8203434700214185,0.009569705603936666,0.00342391976801161,0.05400044343352982
1146.0,0.11490317758065717,0.0,0.8205659348911266,0.009436699220254485,0.0034178476262953297,0.051676340681666426
1148.0,0.1171075048057716,0.0,0.8206655744735601,0.009303709820789444,0.003412229070408647,0.04951098182947019
1150.0,0.1194106697958836,0.0,0.8204789249505452,0.0091697102528821,0.0034063725294846,0.04753432247120461
1152.0,0.12166852263228539,0.0,0.8201988534586759,0.009037079012538784,0.0034006174457513957,0.045694927450748525
1154.0,0.1238864927249329,0.0,0.8198096138491517,0.00890485307273984,0.003395078869973138,0.04400396148320241
1156.0,0.12617989791412917,0.0,0.8191413388744335,0.008770285971146999,0.003389817683571744,0.04251865955671849
1158.0,0.12842097570199298,0.0,0.8183821852449957,0.008636978015211688,0.00338465976753987,0.04117520127025976
1160.0,0.13060673979224371,0.0,0.8175346995286079,0.008505444916761242,0.003379630998490299,0.03997348476389691
1162.0,0.13287359968591056,0.0,0.8164073097212768,0.008369931811943787,0.003374931447846098,0.03897422733302266
1164.0,0.13508999669863053,0.0,0.81517509990077,0.008234425810995365,0.0033706010755436486,0.03812987651406053
1166.0,0.13723235911962958,0.0,0.813875459863707,0.008101135046568802,0.003366463985610163,0.03742458198448437
1168.0,0.13944426721577663,0.0,0.8123195158427052,0.0079681378876643,0.0033620850854951603,0.03690599396835872
1170.0,0.14159705100587489,0.0,0.8106522436740916,0.007836963858518823,0.0033582158965607747,0.03655552556495383
1172.0,0.14367058251111375,0.0,0.8089299394114948,0.0077080644696390106,0.0033545449199590543,0.03633686868779336
1174.0,0.1458099824175979,0.0,0.80697616655706,0.007579256053253448,0.0033504723356378233,0.03628412263645083
1176.0,0.14789815428161052,0.0,0.8049059106169455,0.007449504926791091,0.003347324003489624,0.03639910617116322
1178.0,0.1498968502765234,0.0,0.80279046468222,0.007321080669327264,0.003344669508742404,0.036646934863186875
1180.0,0.15193427200956638,0.0,0.8004836004635071,0.0071933314197670534,0.0033417233477765207,0.03704707275938299
1182.0,0.15394080420698533,0.0,0.7980470506073088,0.007073333872503963,0.003339068638952898,0.037599742674248975
1184.0,0.15582589912757455,0.0,0.7955895849426944,0.006959779357631808,0.0033372865954117287,0.03828744997668758
1186.0,0.1577364885602053,0.0,0.7929698382361893,0.006847146345430112,0.0033352750556766217,0.03911125180249867
1188.0,0.15966937695155514,0.0,0.7901962662727491,0.00673532243708789,0.003333044179977686,0.04006599015863024
1190.0,0.16146772538687443,0.0,0.7874410451615427,0.006624261422391569,0.00333181453765731,0.041135153491533946
1192.0,0.1632708838003328,0.0,0.78454436455755,0.006512990829410987,0.0033308447433290506,0.042340916069377135
1194.0,0.1651335122924316,0.0,0.7814514872406365,0.006402450388202896,0.003329517811471637,0.04368303226725743
1196.0,0.16686333059738204,0.0,0.7784030613248895,0.006294384845851454,0.0033285079690529573,0.04511071526282415
1198.0,0.16855715477853647,0.0,0.7752822772759089,0.006188995638975061,0.003328067489419821,0.04664350481715974
1200.0,0.17032001775238484,0.0,0.7719891837681536,0.006084278274298069,0.003327271699280543,0.048279248505883
1202.0,0.1719462057381745,0.0,0.7687587766408218,0.005981860267574717,0.0033267799667562117,0.049986377386672685
1204.0,0.17352748980052216,0.0,0.7654781544580066,0.005881057348322447,0.0033265183155975625,0.05178678007755126
1206.0,0.17522380540933205,0.0,0.7619490326059987,0.005780019425091547,0.0033263226743223823,0.053720819885255386
1208.0,0.17677454177718674,0.0,0.758498744461354,0.005681490389293209,0.0033264337367291813,0.05571878963543682
1210.0,0.17825927189803803,0.0,0.755047906089694,0.005584828961991514,0.0033266094962808856,0.05778138355399559
1212.0,0.17986983620016783,0.0,0.7513917088311443,0.005487691737011253,0.0033268747044883987,0.05992388852718827
1214.0,0.1813187265015656,0.0,0.7478322323457579,0.00539263124727343,0.003328033029513053,0.06212837687589008
1216.0,0.18266390436276653,0.0,0.7443173926037089,0.005299717023275741,0.0033293358137420903,0.06438965019650675
1218.0,0.18422947509432602,0.0,0.7404712404717715,0.0052062520696248,0.003329797047370839,0.06676323531690682
1220.0,0.18562340741495556,0.0,0.7367491208129584,0.005116507054323104,0.0033309577577213256,0.06918000696004165
1222.0,0.18687969577419464,0.0,0.7331141670370454,0.005029548418462351,0.0033324500793901063,0.07164413869090756
1224.0,0.1883576940715492,0.0,0.7292257646851564,0.0049424969725618785,0.0033332627904836265,0.07414078148024883
1226.0,0.18968472843109993,0.0,0.7254402218966067,0.004857774003277288,0.0033343186789442647,0.0766829569900718
1228.0,0.19083084693044552,0.0,0.7217838020062718,0.004774854077693968,0.0033366993210590667,0.07927379766452969
1230.0,0.19223895808462005,0.0,0.7177974511545389,0.004691141922864745,0.0033383070468321896,0.08193414179114417
1232.0,0.19350710009912964,0.0,0.7139027635210347,0.0046097317259193625,0.00334008581258545,0.08464031884133087
1234.0,0.1946277048921681,0.0,0.7101075900322423,0.004530599880913296,0.0033420523224671206,0.08739205287220916
1236.0,0.19594740848861314,0.0,0.7061061970960963,0.004453576250520434,0.0033437482130794366,0.09014906995169063
1238.0,0.1971571566514333,0.0,0.7021693871863057,0.004378357122637102,0.0033455052798634366,0.09294959375976042
1240.0,0.19822427203308124,0.0,0.698324604850433,0.004305853088694092,0.003347406362284047,0.09579786366550756
1242.0,0.19943942886424323,0.0,0.6943260534696938,0.004244018839576466,0.003349333050263942,0.09864116577622253
1244.0,0.20056856725904137,0.0,0.6903856462724477,0.004184854938470689,0.0033517429298556695,0.10150918860018461
1246.0,0.20155976068903758,0.0,0.6865303043629105,0.004126964724430818,0.0033541929439190182,0.10442877727970203
1248.0,0.20270569129454147,0.0,0.6825368140347109,0.004069189756598896,0.0033562180472190423,0.10733208686692979
1250.0,0.20379376153517603,0.0,0.6785674297741022,0.004012401390210152,0.003358223898050225,0.11026818340246132
1252.0,0.20474408627062995,0.0,0.6746953711185041,0.0039580000324257285,0.0033609225132519016,0.11324162006518837
1254.0,0.2058132326695344,0.0,0.6707245913660168,0.0039038776154844,0.0033632708594611566,0.11619502748950321
1256.0,0.20685313503339517,0.0,0.6667574140475185,0.0038504294925003216,0.0033654582684746193,0.11917356315811128
1258.0,0.2077799446763935,0.0,0.6628528758679099,0.003798554521638793,0.003367575939005815,0.12220104899505203
1260.0,0.20879820961023107,0.0,0.658899186842469,0.003750031605639,0.0033692636287240008,0.12518330831293692
1262.0,0.20979401808535983,0.0,0.6549470788618408,0.003702218764940309,0.003370787387454166,0.128185896900405
1264.0,0.2106961946108907,0.0,0.6510375084956965,0.0036551527535327853,0.0033721957626337284,0.13123894837724623
1266.0,0.2116586735544402,0.0,0.6470892234940311,0.003608538554099306,0.003373389764464385,0.13427017463296503
1268.0,0.21262208584279113,0.0,0.6431494778547764,0.0035648337853475547,0.0033746428209801838,0.1372889596961047
1270.0,0.2134926617088347,0.0,0.6392482204257721,0.003521931485820891,0.003375759110375659,0.14036142726919656
1272.0,0.21441037735542925,0.0,0.6353219038772403,0.0034792928423537798,0.0033766740573918375,0.1434117518675848
1274.0,0.2153327554717379,0.0,0.6313883970394232,0.0034371724801572794,0.0033774107198830394,0.14646426428879858
1276.0,0.21618145096037275,0.0,0.6274944437540136,0.00339967971685709,0.003377307159681764,0.14954711840907475
1278.0,0.21705663583419219,0.0,0.6235947592880933,0.003362962511943835,0.0033769743688970844,0.15260866799687364
1280.0,0.21794509593406305,0.0,0.6196869826448768,0.003326610709173361,0.0033764789003891404,0.15566483181149762
1282.0,0.21877086848326116,0.0,0.615795414758254,0.0032905910948984817,0.0033758008398523387,0.15876732482373412
1284.0,0.2196070577093454,0.0,0.6119159976544856,0.0032579422617462594,0.003374496349617284,0.1618445060248055
1286.0,0.22046436072722347,0.0,0.6080357310196739,0.0032267942819490633,0.0033728177944118143,0.1649002961767417
1288.0,0.22125856908469727,0.0,0.6041741920878377,0.0031960334664054395,0.003370977407099407,0.16800022795396025
1290.0,0.22206437849021934,0.0,0.6002878603362473,0.0031652758270437637,0.0033689268381112414,0.17111355850837845
1292.0,0.2228885862783189,0.0,0.5964025421221774,0.003136551325688097,0.0033664347472018574,0.17420588552661379
1294.0,0.22365565775240123,0.0,0.5925422846041194,0.003110586983155551,0.003363322823160514,0.17732814783716325
1296.0,0.22441961345077607,0.0,0.5887173499321093,0.0030849929378070234,0.0033601938196901604,0.18041784985961734
1298.0,0.22518525793561706,0.0,0.5849456552310409,0.003059699347571697,0.0033571084870204493,0.1834522789987499
1300.0,0.22589741483838538,0.0,0.5811878665082031,0.003035322799668475,0.003353645795171084,0.18652575005857194
1302.0,0.22662148923649536,0.0,0.5774239297958774,0.003015538144169225,0.0033487450662951224,0.18959029775716285
1304.0,0.22737170801791018,0.0,0.5736368792008755,0.002995568529353974,0.003343711576996089,0.19265213267486425
1306.0,0.22807734294067775,0.0,0.5698562413672708,0.0029756617895571338,0.00333853728467412,0.1957522166178203
1308.0,0.22876634282699812,0.0,0.5661157123187623,0.002955876962527325,0.0033333707138627766,0.19882869717784943
1310.0,0.2294718319029123,0.0,0.5624253384906985,0.0029399963798211015,0.003327342183706422,0.2018354910428616
1312.0,0.23013173155927905,0.0,0.5587488270835093,0.0029252275631218884,0.0033208920223296023,0.20487332177176026
1314.0,0.2307850731458929,0.0,0.5550695923945527,0.0029104490219382943,0.003314358253677957,0.2079205271839382
1316.0,0.2314620514502239,0.0,0.5513774686646434,0.0028954591235764173,0.003307754106357641,0.21095726665519854
1318.0,0.23210428903570832,0.0,0.5476949793050466,0.002882340393837183,0.0033003903801910317,0.21401800088521683
1320.0,0.23274050372560406,0.0,0.544047183722329,0.0028725283963355764,0.0032919704003645522,0.21704781375536686
1322.0,0.23337596980625455,0.0,0.5404637238083121,0.0028628690448383727,0.003283730806683205,0.22001370653391183
1324.0,0.23397808880932708,0.0,0.5368873122500052,0.002853117778590213,0.0032754248758579407,0.22300605628621953
